Rank,SchoolName,Grades,District,StudentCount,FreeDiscLunch,AverageScore,Rank2016
4686,Phelan Elementary,K-5,Snowline Joint Unified,546,81.0,20.1,24.8
4687,Mesa Grande Elementary,K-6,Hesperia Unified,574,70.7,20.1,28.7
4688,Yucca Valley Elementary,K-6,Morongo Unified,598,80.9,20.1,24.9
4689,Buena Vista Elementary,K-6,Palmdale Elementary,743,83.9,20,23.9
4690,Rosa Parks Learning Center,K-5,Los Angeles Unified,715,93.6,20,23.8
4691,Laytonville Elementary,K-8,Laytonville Unified,261,77.8,20,21.7
4692,Oceano Elementary,K-8,Lucia Mar Unified,460,89.1,20,23
4693,August Schilling Elementary,K-6,Newark Unified,465,74.2,20,24.4
4694,Dunbar Elementary,K-5,Sonoma Valley Unified,229,78.2,20,19
4695,Aspire ERES Academy,K-8,Oakland Unified,218,94.0,20,21.8
4696,Highland Elementary,K-6,Visalia Unified,563,85.3,20,28.1
4697,Perkins K-8,K-8,San Diego Unified,436,94.7,20,19.8
4698,Happy Camp Elementary,K-8,Happy Camp Union Elementary,120,79.2,19.9,20
4699,Mission Elementary,K-5,Antioch Unified,640,84.7,19.9,29
4700,Woodlake Elementary,K-6,Twin Rivers Unified,465,97.0,19.9,25.8
4701,Gerald A. Lawson Academy Of The Arts Math And Sci,K-6,Los Angeles Unified,652,86.4,19.9,24.1
4702,John H. Nuffer Elementary,K-5,Norwalk-La Mirada Unified,374,88.5,19.9,23.3
4703,Tumbleweed Elementary,K-6,Palmdale Elementary,1032,93.7,19.9,27.8
4704,Ewing Elementary,K-6,Fresno Unified,836,88.6,19.9,22
4705,Woodson Elementary,K-8,Corning Union Elementary,634,79.7,19.9,25.3
4706,Willard F. Payne Elementary,K-6,Mountain View Elementary,522,90.6,19.9,24.8
4707,Ottomon Way Elementary,K-5,San Juan Unified,354,59.9,19.9,29.5
4708,George Y. Komure Elementary,K-8,Manteca Unified,953,74.4,19.9,28.8
4709,Louis A. Bohn Elementary,K-5,Tracy Joint Unified,467,49.7,19.9,21.2
4710,Sonoma Charter,K-8,Sonoma Valley Unified,218,31.7,19.9,19.8
4711,Tipton Elementary,K-8,Tipton Elementary,562,86.7,19.8,19.3
4712,Urbita Elementary,K-6,San Bernardino City Unified,511,92.4,19.8,25.5
4713,Miramonte Elementary,K-6,Mountain View Elementary,494,90.9,19.8,24.7
4714,Alturas Elementary,K-5,Modoc Joint Unified,382,61.8,19.8,19.1
4715,Edenvale Elementary,K-6,Oak Grove Elementary,510,89.4,19.8,25.5
4716,Sun Terrace Elementary,K-5,Mt. Diablo Unified,554,71.7,19.7,24
4717,Lawrence Elementary,K-6,Lodi Unified,557,95.7,19.7,23.2
4718,Arminta Street Elementary,K-5,Los Angeles Unified,450,90.7,19.7,22.5
4719,Lucerne Valley Elementary,K-6,Lucerne Valley Unified,350,86.0,19.7,20.5
4720,James Madison Elementary,K-5,Desert Sands Unified,551,85.7,19.7,25
4721,Skycrest Elementary,K-5,San Juan Unified,493,80.7,19.7,25.9
4722,Rosa Parks Elementary,K-6,Lynwood Unified,619,92.4,19.6,28.1
4723,Rosewood Park,K-8,Montebello Unified,879,72.0,19.6,29.3
4724,Roosevelt Elementary,K-8,Lindsay Unified,517,85.3,19.6,28.7
4725,California Avenue Elementary,K-5,Riverbank Unified,565,87.8,19.6,21.7
4726,Mary McLeod Bethune Elementary,K-5,Val Verde Unified,649,85.1,19.6,24
4727,Louise Sandrini Elementary,K-6,Panama-Buena Vista Union,636,87.3,19.6,25.4
4728,Mt. Vernon Elementary,K-6,Bakersfield City,859,94.1,19.6,22.6
4729,New Open World Academy K-12,K-12,Los Angeles Unified,1149,90.5,19.6,22.9
4730,Judith F. Baca Arts Academy,K-6,Los Angeles Unified,718,94.7,19.6,24.7
4731,Valley View Elementary,K-6,Coachella Valley Unified,788,95.8,19.6,23.1
4732,Valley Oaks Elementary,K-6,Galt Joint Union Elementary,582,84.4,19.6,20.7
4733,Soto Street Elementary,K-6,Los Angeles Unified,199,96.0,19.6,16.5
4734,Ernesto Galarza Elementary,K-5,San Jose Unified,480,73.8,19.5,24
4735,Alexandria Avenue Elementary,K-5,Los Angeles Unified,753,91.9,19.5,25.1
4736,Balboa Elementary,K-5,San Diego Unified,524,91.2,19.5,23.8
4737,Cantua Elementary,K-8,Golden Plains Unified,192,90.1,19.5,21.3
4738,MacArthur Park Elementary School for the Visual and Perf Arts,K-5,Los Angeles Unified,540,87.8,19.5,24.5
4739,Suisun Elementary,K-5,Fairfield-Suisun Unified,587,68.0,19.5,24.4
4740,West Putnam Elementary,K-6,Porterville Unified,546,93.0,19.5,26
4741,Caswell Elementary,K-6,Ceres Unified,607,92.1,19.5,24.2
4742,Guadalupe Elementary,K-5,San Francisco Unified,451,73.0,19.5,21.4
4743,La Granada Elementary,K-5,Alvord Unified,706,94.3,19.5,25.2
4744,Castle Rock Elementary,3-5,Woodlake Unified,494,88.9,19.5,23.5
4745,Jefferson Elementary,K-5,San Leandro Unified,610,76.2,19.5,26.5
4746,Lorena Street Elementary,K-5,Los Angeles Unified,522,94.8,19.4,23.7
4747,Melville S. Jacobson Elementary,K-5,Tracy Joint Unified,648,56.5,19.4,24
4748,Woodrow Wilson Elementary,K-6,Colton Joint Unified,678,92.2,19.4,24.2
4749,Chaparral Hills Elementary,K-5,Moreno Valley Unified,746,88.3,19.4,26.6
4750,Cesar E. Chavez Elementary,K-5,Montebello Unified,972,85.4,19.4,28.5
4751,Sierra Vista Elementary,K-6,Arvin Union,810,92.8,19.4,21.3
4752,Park View Elementary,K-6,Simi Valley Unified,364,78.6,19.4,24.2
4753,Sierra Vista Elementary,K-6,Madera Unified,809,97.3,19.4,25.2
4754,Olivehurst Elementary,K-6,Marysville Joint Unified,552,87.0,19.4,24
4755,Wilson Elementary,K-8,Stockton Unified,392,69.6,19.3,30.1
4756,Rio Vista Elementary,K-5,Fillmore Unified,481,65.7,19.3,25.3
4757,La Joya Elementary,K-5,Santa Rita Union Elementary,503,65.6,19.3,23.9
4758,Craig Williams Elementary,K-6,Bellflower Unified,763,83.1,19.3,27.2
4759,Carl B. Munck Elementary,K-5,Oakland Unified,242,75.2,19.3,24.2
4760,Antelope Valley Learning Academy,K-12,Palmdale Elementary,1171,83.9,19.3,29.2
4761,Ayer Elementary,K-6,Fresno Unified,720,90.7,19.3,25.7
4762,Mariposa Elementary,K-6,Lancaster Elementary,556,91.6,19.3,25.2
4763,Nevada Avenue Elementary,K-5,Los Angeles Unified,441,80.1,19.3,22
4764,Terrace Elementary,K-5,Alvord Unified,637,90.4,19.3,25.4
4765,Antelope Elementary,K-8,Keppel Union Elementary,367,90.7,19.2,22.9
4766,Blackford Elementary,K-5,Campbell Union,543,65.9,19.2,30.1
4767,Kelso (William H.) Elementary,K-6,Inglewood Unified,615,73.2,19.2,25.6
4768,Arlanza Elementary,K-5,Alvord Unified,538,97.2,19.2,23.3
4769,Morris K. Hamasaki Elementary,K-6,Los Angeles Unified,415,90.6,19.2,18.8
4770,Rancho Verde Elementary,K-6,Apple Valley Unified,654,91.4,19.2,24.2
4771,Battles (Washington) Elementary,K-6,Santa Maria-Bonita,859,84.9,19.2,25.2
4772,Glen City Elementary,K-5,Santa Paula Unified,613,92.8,19.2,21.8
4773,Normont Elementary,K-5,Los Angeles Unified,361,92.0,19.2,22.5
4774,College Heights Elementary,K-6,Bakersfield City,872,95.1,19.2,21.2
4775,Cobb (William L.) Elementary,K-5,San Francisco Unified,109,69.7,19.1,15.5
4776,Mariana Academy,K-8,Apple Valley Unified,643,79.2,19.1,24.7
4777,Crowell Elementary,K-6,Turlock Unified,712,82.7,19.1,20.9
4778,Belshaw Elementary,K-5,Antioch Unified,539,76.3,19.1,29.9
4779,Sunkist Elementary,K-6,Anaheim Elementary,858,81.7,19.1,26
4780,Harrison Street Elementary,K-6,Los Angeles Unified,485,95.3,19.1,23
4781,Maple Elementary,K-5,Fontana Unified,636,79.1,19.1,26.5
4782,Olive View Elementary,K-6,Corning Union Elementary,646,83.8,19.1,23
4783,Burrel Elementary,K-8,Burrel Union Elementary,120,95.0,19.1,15
4784,Hillview Crest Elementary,K-5,New Haven Unified,604,70.9,19.1,24.1
4785,John C Martinez Elementary,K-6,Parlier Unified,475,99.4,19,25
4786,McDowell Elementary,K-6,Petaluma City Elementary,235,98.7,19,19.5
4787,McPherson Elementary,K-5,Napa Valley Unified,521,85.2,19,23.6
4788,Vista San Gabriel Elementary,K-4,Wilsona Elementary,742,94.1,19,30.9
4789,Graham Elementary,K-6,Los Angeles Unified,800,92.6,19,25
4790,Highland Elementary,K-6,Riverside Unified,771,81.5,19,24.8
4791,Monte Bella Elementary,K-6,Alisal Union,642,87.5,19,26.7
4792,Icef Innovation Los Angeles Charter,K-5,Los Angeles Unified,193,97.9,18.9,24.1
4793,Howard Tanner,K-5,Paramount Unified,594,95.6,18.9,28.2
4794,Elizabeth T. Hughbanks Elementary,K-5,Rialto Unified,615,79.0,18.9,29.2
4795,Terrace Elementary,K-5,Delano Union Elementary,497,86.5,18.9,26.1
4796,Citrus Elementary,K-6,Upland Unified,621,76.2,18.9,23
4797,McKinley Elementary,K-6,Franklin-McKinley Elementary,388,95.1,18.9,22.8
4798,Fremont Elementary,K-5,Delano Union Elementary,550,88.2,18.9,22.9
4799,Normandie Avenue Elementary,K-5,Los Angeles Unified,868,93.3,18.9,22.8
4800,Monte Vista Elementary,K-5,Lancaster Elementary,750,80.7,18.9,25
4801,Oak Hill Elementary,K-5,Escondido Union,884,86.2,18.9,24.5
4802,Belleview Elementary,K-6,Porterville Unified,441,90.5,18.9,25.9
4803,Jefferson Elementary,K-5,Bakersfield City,460,99.1,18.9,20
4804,New Jerusalem,1-8,New Jerusalem Elementary,218,63.8,18.9,27.2
4805,Adam (William Laird) Elementary,K-6,Santa Maria-Bonita,1036,95.4,18.8,27.2
4806,Julie Korenstein Elementary,K-5,Los Angeles Unified,534,92.7,18.8,24.2
4807,Highlands Elementary,K-5,Pittsburg Unified,519,82.1,18.8,24.7
4808,Hendrick Ranch Elementary,K-5,Moreno Valley Unified,680,88.1,18.8,28.3
4809,James Monroe Elementary,K-6,Madera Unified,770,98.6,18.8,23.3
4810,Haddon Avenue Elementary,K-5,Los Angeles Unified,789,91.5,18.8,23.2
4811,French Camp Elementary,K-8,Manteca Unified,656,88.7,18.7,27.3
4812,Richard Bard Elementary,K-6,Hueneme Elementary,695,74.5,18.7,24.8
4813,La Mirada Elementary,4-6,San Ysidro Elementary,467,99.4,18.7,25.9
4814,Manchester Avenue Elementary,1-6,Los Angeles Unified,819,97.1,18.7,27.3
4815,Ruth Brown Elementary,K-8,Palo Verde Unified,701,71.0,18.7,28
4816,Jim Maples Academy,K-6,Burton Elementary,410,85.9,18.7,25.6
4817,Roosevelt Elementary,K-6,Central Unified,486,91.4,18.7,28.5
4818,Logan Street Elementary,K-8,Los Angeles Unified,437,88.6,18.7,23
4819,Madison Elementary,K-5,Pasadena Unified,489,%,5237,94.7
4820,H. W. Harkness Elementary,K-6,Sacramento City Unified,365,76.4,18.6,24.3
4821,Homan Elementary,K-6,Fresno Unified,559,94.3,18.6,24.3
4822,KIPP Bridge Academy,K-8,Oakland Unified,317,71.6,18.6,31.7
4823,Del Vista Math and Science Academy,K-5,Delano Union Elementary,571,91.4,18.6,24.8
4824,Honey Hollow Elementary,K-5,Moreno Valley Unified,634,86.3,18.5,27.5
4825,Good Hope Elementary,K-6,Perris Elementary,622,88.8,18.5,22.2
4826,Faith Ringgold School of Arts and Science,K-8,Hayward Unified,153,75.2,18.5,25.5
4827,Mariposa Avenue Elementary,K-5,San Juan Unified,402,77.4,18.5,26.8
4828,Stipe (Samuel) Elementary,K-6,Oak Grove Elementary,394,83.0,18.4,26.2
4829,Calwa Elementary,K-6,Fresno Unified,658,97.1,18.4,25.3
4830,Rhoda Maxwell Elementary,K-6,Woodland Joint Unified,493,78.1,18.4,24.6
4831,Lichen K-8,K-8,San Juan Unified,616,68.5,18.4,25.6
4832,Whitney Avenue Elementary,K-5,San Juan Unified,384,92.5,18.4,25.6
4833,Veva Blunt Elementary,K-7,Visalia Unified,599,83.0,18.4,27.2
4834,Virginia Road Elementary,K-5,Los Angeles Unified,428,93.2,18.4,23.7
4835,Mission Elementary,K-5,Oceanside Unified,574,89.7,18.4,26
4836,Cabrillo Avenue Elementary,K-5,Los Angeles Unified,416,92.6,18.4,21.8
4837,Dr. Owen Lloyd Knox Elementary,K-6,Los Angeles Unified,875,93.6,18.3,23.6
4838,Calimesa Elementary,K-5,Yucaipa-Calimesa Joint Unified,404,80.2,18.3,25.2
4839,Del Rey Elementary,K-5,San Lorenzo Unified,524,67.0,18.3,21.8
4840,Dickson Elementary,K-6,Chino Valley Unified,634,83.6,18.3,26.4
4841,Ross (Betsy) Elementary,K-6,Anaheim Elementary,949,83.8,18.3,23.1
4842,Kohl Open Elementary,K-8,Stockton Unified,236,42.0,18.3,33.7
4843,Dr. Martin Luther King Junior Academy,K-6,Alisal Union,568,96.1,18.3,27
4844,San Martin Gwinn Environmental Science Academy,K-7,Morgan Hill Unified,543,68.0,18.3,21.7
4845,Slater Elementary,K-6,Fresno Unified,704,94.0,18.3,23.4
4846,Central Elementary,K-5,Tracy Joint Unified,490,82.7,18.2,22.2
4847,Kennedy Elementary,K-8,Stockton Unified,500,78.0,18.2,29.4
4848,Telfair Avenue Elementary,K-5,Los Angeles Unified,819,92.2,18.2,24
4849,Garfield Elementary,K-5,Montebello Unified,757,83.9,18.2,30.2
4850,Live Oak Elementary,K-6,Fontana Unified,640,82.0,18.2,24.6
4851,Los Angeles Leadership Primary Academy,K-5,Los Angeles Unified,350,87.1,18.2,25
4852,Foshay Learning Center,K-12,Los Angeles Unified,1957,86.8,18.2,24.1
4853,San Antonio Elementary,K-8,San Antonio Union Elementary,163,54.6,18.1,18.1
4854,Whittier Elementary,K-5,Hemet Unified,1047,91.2,18.1,24.3
4855,Greer Elementary,K-5,San Juan Unified,479,96.5,18.1,25.2
4856,Second Street Elementary,K-6,Los Angeles Unified,387,90.7,18.1,21.5
4857,Henry F. Kammann Elementary,K-6,Salinas City Elementary,816,82.7,18.1,25.5
4858,Mecca Elementary,K-6,Coachella Valley Unified,813,96.6,18.1,23.2
4859,Lorenzo Manor Elementary,K-5,San Lorenzo Unified,619,79.3,18.1,24.7
4860,Edward M. Downer Elementary,K-6,West Contra Costa Unified,607,95.2,18,23.3
4861,Grayson Elementary,K-5,Patterson Joint Unified,278,92.5,18,23.1
4862,Jefferson Elementary,K-5,Natomas Unified,462,78.4,18,25.6
4863,Bubbling Wells Elementary,K-5,Palm Springs Unified,798,93.2,18,24.1
4864,Beulah Payne Elementary,K-6,Inglewood Unified,786,75.6,18,28
4865,Parkside Elementary,K-5,Pittsburg Unified,652,81.9,18,23.2
4866,Walnut Grove Elementary,K-8,Patterson Joint Unified,711,78.9,18,23.7
4867,University Park Elementary,K-6,Salinas City Elementary,570,77.9,18,25.9
4868,John Gill Elementary,K-5,Redwood City Elementary,347,70.9,18,21.6
4869,Alicante Avenue Elementary,K-6,Lamont Elementary,1212,87.3,17.9,25.2
4870,H. Allen Hight Elementary,K-5,Natomas Unified,744,57.7,17.9,24
4871,Dingle Elementary,K-6,Woodland Joint Unified,387,86.1,17.9,27.6
4872,Imagine Schools Riverside County,K-3,Riverside County Office Of Education,267,85.8,17.9,22.2
4873,Budlong Avenue Elementary,K-5,Los Angeles Unified,872,90.7,17.9,24.9
4874,Kohler Elementary,K-8,Twin Rivers Unified,504,91.3,17.9,25.2
4875,Robert F. Kennedy Elementary,K-6,Los Angeles Unified,387,91.5,17.9,21.5
4876,Marguerite Poindexter LaMotte Elementary,K-5,Los Angeles Unified,515,95.9,17.8,23.4
4877,Jenny Lind Elementary,K-6,Calaveras Unified,515,54.0,17.8,28.6
4878,Lucas Elementary,K-6,Ceres Unified,384,70.3,17.8,24
4879,Graciano Gomez Elementary,K-6,San Bernardino City Unified,650,97.4,17.8,28.2
4880,Norwood Street Elementary,K-5,Los Angeles Unified,573,89.7,17.8,22.9
4881,Castroville Elementary,K-6,North Monterey County Unified,633,89.9,17.8,26.3
4882,Gustine Elementary,K-5,Gustine Unified,590,82.0,17.8,24.5
4883,Myra A. Noble Elementary,K-5,Bakersfield City,849,92.9,17.8,21.7
4884,Newberry Springs Elementary,K-5,Silver Valley Unified,116,95.7,17.7,14.5
4885,Westmorland Elementary,K-8,Westmorland Union Elementary,359,93.9,17.7,18.8
4886,West Park Elementary,K-8,West Park Elementary,379,92.9,17.7,19.9
4887,Academy Of Arts And Sciences: Del Mar,K-12,Mountain Empire Unified,214,28.5,17.7,42.8
4888,Cordua Elementary,K-5,Marysville Joint Unified,121,65.3,17.7,30.2
4889,Sequoia Elementary,K-8,Manteca Unified,745,80.3,17.7,29.8
4890,Paul Rogers Elementary,K-6,Colton Joint Unified,763,89.7,17.7,23.8
4891,Lincoln Elementary,K-8,Manteca Unified,589,78.6,17.7,25.6
4892,Laton Elementary,K-5,Laton Joint Unified,357,85.2,17.7,19.8
4893,Summerwind Elementary,K-6,Palmdale Elementary,841,81.5,17.6,29
4894,Riverbank Elementary,K-8,Washington Unified,841,80.0,17.6,21.5
4895,Hillery T. Broadous Elementary,K-5,Los Angeles Unified,613,95.1,17.6,23.5
4896,Quail Valley Elementary,K-6,Palmdale Elementary,765,86.5,17.6,28.3
4897,California Virtual Academy @ Kings,K-12,Armona Union Elementary,484,59.7,17.6,17.9
4898,Longwood Elementary,K-6,Hayward Unified,726,88.2,17.6,27.9
4899,Hope Elementary,K-8,Hope Elementary,251,74.1,17.5,22.8
4900,Washington Elementary,K-6,Bellflower Unified,727,87.4,17.5,23.4
4901,Virginia Rocca Barton Elementary,K-6,Alisal Union,779,93.1,17.5,25.9
4902,Dolores Huerta Elementary,K-8,Stockton Unified,550,73.8,17.5,34.3
4903,Sally Ride Elementary: A SMArT Academy,K-5,Los Angeles Unified,562,96.6,17.5,25.5
4904,Meadow Homes Elementary,K-5,Mt. Diablo Unified,883,92.6,17.5,23.8
4905,Taft Elementary,K-7,Redwood City Elementary,492,87.2,17.5,22.3
4906,Fair Oaks Elementary,K-5,Mt. Diablo Unified,359,80.8,17.4,23.9
4907,Rio Plaza Elementary,K-5,Rio Elementary,585,91.8,17.4,25.4
4908,Fletcher Drive Elementary,K-6,Los Angeles Unified,375,87.7,17.4,23.4
4909,Cleo Gordon Elementary,K-5,Fairfield-Suisun Unified,688,90.7,17.4,29.9
4910,Rio Vista Elementary,K-6,San Bernardino City Unified,422,93.4,17.4,22.2
4911,Harder Elementary,K-6,Hayward Unified,619,86.9,17.4,26.9
4912,Kettleman City Elementary,K-8,Reef-Sunset Unified,288,93.1,17.4,24
4913,Keiller Leadership Academy,K-8,San Diego Unified,556,89.2,17.4,22.2
4914,Temple Academy,K-6,Hacienda La Puente Unified,268,95.2,17.4,22.3
4915,Bess Maxwell Elementary,K-5,Del Norte County Unified,269,82.9,17.4,22.4
4916,Elkhorn Village Elementary,K-8,Washington Unified,635,91.3,17.4,19.8
4917,Di Giorgio Elementary,K-8,Di Giorgio Elementary,213,97.2,17.4,23.6
4918,Fifty-Second Street Elementary,K-5,Los Angeles Unified,846,92.6,17.4,21.6
4919,Enterprise Elementary,K-6,Eastside Union Elementary,774,82.3,17.3,23.4
4920,Winter Gardens Elementary,K-5,Montebello Unified,640,86.7,17.3,24.6
4921,Troth Street Elementary,K-6,Jurupa Unified,814,79.1,17.3,23.9
4922,Roosevelt,K-5,Pasadena Unified,346,91.9,17.3,24.7
4923,Mary B. Lewis Elementary,K-6,Colton Joint Unified,729,91.6,17.3,24.3
4924,Nightingale Charter,K-8,Stockton Unified,360,67.5,17.3,24
4925,Peter Burnett Elementary,K-6,Sacramento City Unified,617,83.6,17.3,29.3
4926,TEAM Charter,K-5,Stockton Unified,529,79.2,17.3,22
4927,Madison Park Academy Tk-5,K-5,Oakland Unified,278,97.1,17.3,27.8
4928,Oak Manor Elementary,K-6,Ukiah Unified,482,90.5,17.3,25.3
4929,Golden West Elementary,K-8,Manteca Unified,599,72.5,17.2,26
4930,Valiente College Preparatory Charter,4-8,Los Angeles County Office Of Education,88,87.5,17.2,22
4931,Armada Elementary,K-5,Moreno Valley Unified,727,90.9,17.2,26.9
4932,Woodville Elementary,K-8,Woodville Union Elementary,459,95.6,17.2,19.9
4933,Fillmore Elementary,K-8,Stockton Unified,798,83.1,17.2,30.6
4934,Ord Terrace Elementary,K-5,Monterey Peninsula Unified,496,95.0,17.2,23.6
4935,Farmington Elementary,K-5,Escalon Unified,94,93.6,17.2,18.8
4936,Parkwood Elementary,K-6,Madera Unified,746,92.8,17.2,24.8
4937,San Luis Rey Elementary,K-5,Oceanside Unified,377,84.6,17.2,19.8
4938,Bon View Elementary,K-6,Ontario-Montclair,702,82.1,17.2,25
4939,Lugo Elementary,K-6,Lynwood Unified,419,93.6,17.1,22
4940,Bonita Elementary,K-6,Santa Maria-Bonita,536,94.2,17.1,21.4
4941,George Brown Junior Elementary,K-6,San Bernardino City Unified,771,92.4,17.1,26.5
4942,Cleveland Elementary,K-8,Stockton Unified,733,84.0,17.1,31.8
4943,Westpark Elementary,K-5,Southern Kern Unified,838,67.1,17.1,26.1
4944,Miller (Isaac) Elementary,K-6,Santa Maria-Bonita,853,87.5,17.1,25
4945,La Honda Steam Academy,K-6,Lompoc Unified,497,84.9,17.1,21.6
4946,Lairon College Preparatory Academy,4-8,Franklin-McKinley Elementary,448,95.1,17.1,26.3
4947,Bassett Street Elementary,K-5,Los Angeles Unified,880,90.3,17,24.4
4948,Cesar E Chavez Elementary,K-6,Parlier Unified,446,99.3,17,24.7
4949,Seventy-Fifth Street Elementary,K-6,Los Angeles Unified,1052,95.1,17,25.6
4950,Alvin Elementary,K-6,Santa Maria-Bonita,1011,89.5,17,27.3
4951,Coleman F. Brown Elementary,K-5,Sylvan Union Elementary,429,83.2,17,23.8
4952,McSweeny Elementary,K-5,Hemet Unified,710,91.0,17,22.1
4953,Roosevelt Elementary,K-5,Bakersfield City,452,91.4,17,21.5
4954,Snow Elementary,K-5,Napa Valley Unified,478,80.8,17,22.7
4955,Cesar Chavez Elementary,K-6,Coachella Valley Unified,988,90.2,16.9,22.9
4956,Williams Upper Elementary,4-6,Williams Unified,309,89.0,16.9,23.7
4957,Morgan Kincaid Preparatory,K-5,Adelanto Elementary,929,81.8,16.9,27.3
4958,Gault Street Elementary,K-5,Los Angeles Unified,408,86.8,16.9,22.6
4959,South Park Elementary,K-6,Los Angeles Unified,1064,94.0,16.9,24.7
4960,Chaparral Elementary,K-6,Palmdale Elementary,886,91.7,16.9,26.8
4961,Community School for Creative Education,K-8,Alameda County Office Of Education,192,82.3,16.9,19.2
4962,North Elementary,K-8,Tracy Joint Unified,786,80.2,16.9,23.1
4963,Boronda Meadows,K-6,Salinas City Elementary,804,85.7,16.8,25.9
4964,Joseph A. Gascon Elementary,K-5,Montebello Unified,850,90.1,16.8,26.5
4965,Taylor Leadership Academy,K-8,Stockton Unified,504,77.0,16.8,31.5
4966,Frank E. Woodruff Elementary,K-6,Bellflower Unified,596,88.1,16.8,24.8
4967,Carmela Elementary,K-6,South Whittier Elementary,454,93.8,16.8,23.8
4968,Alicia Reyes Elementary,K-6,Merced City Elementary,652,96.6,16.8,22.4
4969,Park Elementary,K-6,Hayward Unified,580,83.5,16.8,26.3
4970,John Cabrillo Elementary,K-6,Sacramento City Unified,384,82.3,16.8,24
4971,Barton Elementary,K-6,San Bernardino City Unified,482,91.3,16.8,21.9
4972,Leapwood Avenue Elementary,K-5,Los Angeles Unified,312,66.4,16.7,19.5
4973,Midland Elementary,K-5,Moreno Valley Unified,651,83.7,16.7,27.1
4974,Magnolia Elementary,K-5,Cajon Valley Union,490,84.9,16.7,23.3
4975,Samuel Kennedy Elementary,K-6,Elk Grove Unified,945,93.5,16.7,20.1
4976,Murdock Elementary,K-5,Willows Unified,637,75.0,16.7,24.5
4977,Peter Pendleton Elementary,K-6,Coachella Valley Unified,608,94.2,16.7,24.3
4978,Pittman Charter,K-8,Stockton Unified,669,77.7,16.7,29
4979,Think College Now,K-5,Oakland Unified,306,86.6,16.7,23.5
4980,Berlyn Elementary,K-6,Ontario-Montclair,779,88.2,16.6,25.1
4981,Beachy Avenue Elementary,K-5,Los Angeles Unified,584,88.5,16.6,23.3
4982,Linda Elementary,K-6,Marysville Joint Unified,660,95.5,16.6,23.5
4983,West Point Elementary,K-6,Calaveras Unified,93,96.8,16.6,23.2
4984,Ninth Street Elementary,K-5,Los Angeles Unified,310,92.9,16.6,22.1
4985,Grant Elementary,K-6,Antioch Unified,465,62.4,16.6,23.2
